,app,normalflow_mean,fraudflow_mean,normalflow_var,fraudflow_var
1031,Shell,5.591147804260254,2.7280894120534263,78.18345756526072,6.111047807575755
1032,塔读文学,4.531533254517449,1.4889836883544922,133.83028760015134,41.26566119982418
1033,UC头条,0.3068665560554056,0.1290809457952326,0.578751047708575,0.03127561352313241
1034,百姓网,5.020763916305349,0.41701485128963695,648.2940875779005,0.8896048439350264
1035,辣妈帮,3.5336479968335257,14.010817747849684,179.9706833593394,2180.3506329317174
1036,Beiqingwang,0.7245160079583889,1.4819040979657856,1.3926112673403401,20.8870334554568
1037,优她网,0.1080960007601006,0.07028369903564453,0.0328650221156516,0.003446880202463945
1038,Adidas,12.267329882269037,5.183789339932528,3669.808467462057,37.78566739480993
1039,我叫MT2,0.007079707251654731,0.0070284138555112095,8.239393091459118e-05,0.00011610828627391989
1040,凯迪网络,1.515029546376821,0.40094629923502606,24.569669152174708,0.42948012660567736
1041,图吧导航,2.6877922625155057,0.784387731552124,281.06969538473214,4.037335563791227
1042,HuanXiDouDiZhu,10.1961025799022,8.404941452874077,502.99592027985534,412.03536561883055
1043,Fontawesome,0.13759262084960938,0.07702701970150597,0.04635653976140408,0.009134762340378137
1044,Flyme,26.96641598521052,22.514647197723388,9007.396522789491,7516.619704002775
1045,有缘,5.569220784505208,3.410797595977783,247.1100896427744,64.49200255857414
1046,小川科技,33.56705430435808,35.86001777648926,7450.3591245638245,7548.621957919931
1047,新浪财经,1.8354474054255956,0.043159311467950996,47.708666765295646,0.006892234971402547
1048,广发银行,17.066533171612285,27.85268795490265,1753.643084210813,3521.128603940572
1049,太平洋网络视频中心,3.5458763612283244,16.536737140856292,452.9557641189046,4848.132974896124
1050,Sgcc,0.3970837110883734,0.0993964672088623,0.6772368333728452,0.004220386811709886
1051,山东新闻第一网,0.7664095560709635,1.3055484408424014,3.511597502828712,6.921217365775575
1052,联想乐商店,75.64988378935223,112.13401739937919,368526.01990548905,144157.67309221995
1053,红牛电视,0.20132270757702814,0.17943693243938943,0.05843225310123679,0.04555791093418816
1054,Qichacha,1.8143073998245538,0.9637749602154988,26.614450064115076,1.5159349956372086
1055,时光网,19.66899151551096,4.564958333969116,23062.04166125018,131.49906011826755
1056,涂图,0.14002260896894667,0.08626561164855957,0.09295539202485996,0.012775548509623605
1057,YangGuangHuiShengHuo,10.704578185903616,11.122119005988626,511.2291891110839,653.7886510256153
1058,ccoo图片二网,1.7239190908578725,2.249572460467999,12.807319980835405,21.744904451770342
1059,北京时间,0.8960443936861477,0.23963359686044547,25.947869284099195,0.25577480377205436
1060,Daum,0.05654297599309607,0.017059961954752605,0.06787655138049356,0.0003283820771887096
1061,玩吧,13.830489659309388,35.41865808313543,2230.953402016145,4769.632835695
1062,Gameanalytics,0.7244895100593567,0.3177361921830611,5.3288230994540005,0.16636576777179946
1063,WhosHere,0.03435971097248357,0.025960326194763184,0.0023846137513584297,0.0010981778620902105
1064,Sanfu,5.933282801979466,14.217367444719587,99.80141232425936,1623.693233910719
1065,和讯邮箱,0.3260180950164795,0.6536788259233747,0.1936964886375533,0.9772489661590255
1066,Daojia,11.33247662862142,3.8352458318074545,4719.5544363201625,56.2762299042711
1067,Yumiyidong,0.6497707239786784,0.6150446573893229,9.729146235425445,4.945991102967367
1068,5号网,0.33901429176330566,0.8185768127441406,0.2894132793316544,2.489291732719924
1069,Vcgame,0.20781629426138742,0.1925795873006185,0.1268971752166172,0.09301181827645955
1070,获取奖学金公益网,0.05594482876005627,0.11307382583618164,0.02014361761474337,0.04148449013632671
1071,天极网,0.4902078720831102,0.5222852848194264,0.8977217209676128,0.6598684675014694
1072,Icloud邮箱,4.025645526250203,2.41429693945523,148.96639551637006,12.379352553298308
1073,职友集,0.43856944143772125,0.3119207000732422,0.8339658124015906,0.26242422169773494
1074,Go2Cloud,0.02094259262084961,0.01430712248149671,0.0008815000003687603,0.0004981754020737548
1075,Glispa,0.015414415995279948,0.02141707284109933,0.0006484625504452397,0.0014223285056965435
1076,IPIP,0.06205637454986572,0.02994357215033637,0.03751491616398596,0.00213298054272237
1077,亿启酷动,8.218280849002657,102.39166946411133,420.2430364183165,39256.67692823561
1078,爱心筹,0.4131339899698893,0.7771000862121582,0.23237299755251764,0.5114371061217428
1079,途游,7.247724036095848,2.7421058766982136,366.1383561579618,50.406474746195876
1080,19楼,0.6069802137521597,0.7734506607055665,2.611436318985211,2.65041113589683
1081,凯立德导航,1.1469028328038469,0.17626253763834634,33.64774602517108,0.06745416285694876
1082,Advertising,0.018621250987052917,0.01627834637959798,0.000698399719657905,0.0004142825492421151
1083,5068儿童网,0.1778719455380983,0.012086656358506942,0.9277212618479759,0.00032420790715004385
1084,58Che,0.08230493939112103,0.10951145490010579,0.04068411932303905,0.08843935392352226
1085,易名网,2.1951472981770834,1.2431249618530273,15.267116197642963,2.6973398391949863
1086,花椒直播,540.4781550168991,17.12790730794271,8798569.070270075,3199.458008349656
1087,21CN,0.19985416287281474,0.41678524017333984,0.27513830851362275,0.3727528783843948
1088,公务员考试,1.9642431259155273,1.3290579739738912,26.437087020599456,18.755378883467664
1089,Supercell ,73.83754995594855,9.216619279649523,157923.71211645825,388.91686189844006
1090,查询580,9.176621010054403,6.335727340296695,867.0470513125247,74.61531758314759
1091,找法网,0.019791569028581892,0.02515239715576172,0.000890868254209775,0.0006426364010258114
1092,Steam游戏平台,68.87179850041866,504.97660732269287,53897.897504702574,5275692.696003941
1093,Mediaplex,0.002862370808919271,0.016508535905317825,5.1487405312299314e-06,0.0021395598348984907
1094,阿里文学,1.3696658213933308,0.15561437606811523,57.69738201845247,0.06918830909915284
1095,Game Mode,0.4347922758622603,0.23164501190185546,0.5186942557700179,0.2596091842699995
1096,火影忍者,16.01281943321228,38.62715034484863,3315.3227355209815,10836.487342173143
1097,Avast Update,1.0450930360887871,0.3174085219701131,5.174807604088023,0.6838466187485875
1098,中信银行,15.431891456482903,26.223590764132414,814.2113886519487,2707.470789394023
1099,HuiTouTiao,177.13966052914844,2.217755079269409,600052.273940108,3.3421667954004874
1100,Cd120,25.001192881737225,9.721614201863607,7126.911969119089,160.24281261168915
1101,妈妈帮,1.5857363236256132,0.09645191828409831,100.71070617521595,0.031095842872799855
1102,顶点小说,1.1405429592380276,0.22598811558314733,7.14145884464521,0.09188449368066728
1103,书旗小说,1.4328133855547225,0.6642591612679618,19.572592305225328,1.5278023163845165
1104,新东方在线官网,0.9470175872614355,0.32705338795979816,0.8870236922283596,0.13163258277523307
1105,XuanWu88,13.950733585634094,5.081845487867083,1183.7023538760016,122.76961869289141
1106,JJ斗地主,134.28927096567656,40.83878953116281,254013.1635876421,4547.609793564885
1107,风灵创景网,4.3716083702288175,0.009456634521484375,466.73743179475775,0.0002202852000274496
1108,Volkswagen,8.06297952834874,7.282700061798096,168.37015898067202,37.96363825025223
1109,乐蜂网,2.965495136049059,3.745146144520153,36.87741784401404,82.59230893724506
1110,上海贪玩信息技术有限公司,15.9720960855484,1.3580922076576634,8690.014319679183,12.16568017353854
1111,LOFTER,2.5322315105493516,0.1634791919163295,62.16019926642879,0.038601147721316675
1112,上海沁舟文化传播有限公司,0.040015088187323675,0.01943206787109375,0.012851388141025016,0.0006520101485875784
1113,GeDeng,0.1757697550455729,0.07198497227260045,0.2279862949931192,0.003593458068726065
1114,小世界官网,18.723324664433797,25.13749781521884,827.7799675810584,7507.653294460652
1115,云迈天行,0.12096895490373884,0.15189623832702637,0.0543354386052744,0.035988704761185396
1116,XiaoHuaQianBao,4.937966688623968,11.024489073917783,159.71915544948473,522.8061715490419
1117,11H5,3.024170160293579,3.6532042367117747,34.60873232686216,20.96427630607495
1118,YingShiDaQuan,1157.1812835522553,388.31237506866455,8518014.62059624,424421.2264572722
1119,香奈儿官网,4.4023396267610435,12.223139396080605,100.14533267400215,1309.7220313912624
1120,荒野行动,9.632869979313442,3.2524405392733486,727.8468211758133,26.76164420081055
1121,洋码头,53.204823046922684,9.664846083697151,44934.27541756529,330.58194024183837
1122,北京白鹭时代信息科技有限公司,1.3199823773096477,0.5005701912773978,11.200000139628438,2.9931736204424615
1123,PicsArt,30.67708194464968,80.6350287993749,2416.368668288434,15501.033227831567
1124,StartAppService,0.0766611099243164,0.3362358266657049,0.06514530133018274,0.8609084865205027
1125,手机加速,188.30358994391656,11.86283614900377,869774.477640411,616.3996168970862
1126,Cntaiping,7.368076002094107,39.63325023651123,739.6598016885608,7553.546591319802
1127,富途牛牛首页,0.02624825870289522,0.09241801294787176,0.015559819672179035,0.10135596495977664
1128,好豆菜谱,0.2866383168234754,3.2920402380136347,0.7916843568520745,83.69707675061713
1129,闪电降价,2.6002322785994587,3.3174691994984946,40.53446537775759,78.79450587416743
1130,随手记,22.61762424815785,1.8321814727783203,4011.9190137667188,16.705398544440843
1131,第一财经,7.02946439222856,8.575190086364746,212.20071457499762,311.3108474805774
1132,全民飞机大战,39.81016030387273,1.4185829723582548,41509.42246572173,31.7533898552061
1133,微俱聚,3.9834487097603932,3.8266889737999956,110.65770106470585,43.00551275731073
1134,VUEVlog,40.155610326510754,30.323225180308025,6634.081098187936,4063.1926060913847
1135,学科网,1.868368775503976,1.748814370897081,25.716999200429743,15.627289304907258
1136,Sephora_KSA,2.433756772209616,0.680349063873291,134.8866501832781,0.9593456475748188
1137,穷游网,2.9924852583143444,0.7088820139567057,35.49177472284698,1.3187631072313608
1138,SnapVPN,1.1821177800496419,0.011010011037190756,85.93057446417951,0.0005808563850880293
1139,720Static,18.582664425090208,28.366934034559463,908.9204436134937,5002.7901028551205
1140,希财网,0.2070802832549473,0.13430122534434,0.15724348330305885,0.08195614591556773
1141,驾校1点通,37.48115846845839,5.7719188417707175,8237.827203300298,129.63080958044793
1142,欢聚云官网,1.8560692208712217,28.51972794532776,30.453510657151547,3373.6335152767006
1143,百合网,2.804757134956226,2.5787781665199683,250.65847435178765,28.7132075848275
1144,FourSquare,0.26427459716796875,0.7496213912963867,0.43001527069850454,2.0233883392778806
1145,大姨妈,25.355569733513725,3.559564370375413,3109.906350106934,92.02366628906861
1146,Adcolony,17.652500680776743,37.496870734474875,1800.7888508257486,9591.227349992276
1147,BoBoShiPin,26.145323766244424,105.71289682388306,6527.140689553943,10845.499097799539
1148,Taoche,13.809099772619822,12.436592737833658,1573.6164193949503,587.5136446768025
1149,MicroAd,0.07841591681203534,0.02945100344144381,0.023989265057214052,7.594086681168868e-05
1150,18183手游门户网站,0.18378800251444832,0.43100970132010324,0.21672242699282276,1.5130338402596881
1151,QQCar_LongLink,17.25900891043923,13.025448846817017,1615.2872682215798,632.5201329286103
1152,Paopaoche,7.561454204090855,0.9200079861809226,1159.286517587088,9.354608689601507
1153,大麦网,3.265072309053861,1.1322832107543945,142.39819151414244,4.437837186964519
1154,灵犀游戏,11.166362935846502,1.1354222548635382,5347.763870472709,20.561576448888957
1155,QuanMinShengHuo,20.89877566047337,35.966740710394724,3706.4882259987885,4394.195624987105
1156,糖果网站,26.603375622720428,1.6929388046264648,23724.135509998894,4.48093835994905
1157,CocoVoice语音通信,0.06447385641244742,0.03176530202229818,0.03398460355275213,0.001187170262104094
1158,阿凡题,0.1936077055383901,0.11364253362019856,0.14454583620956832,0.009569694888770958
1159,顺企网,0.19871803283691405,0.18527246558147928,0.12025984262003331,0.0943386398361024
1160,City8,0.17806200121269852,0.18918546040852866,0.2749977363960117,0.028513330425741713
1161,ViSenze,1.1752793048990184,1.1039550145467123,1.5435716018923464,0.5870832943710977
1162,人人,0.8339719772338869,4.816073608398438,18.415486610635533,89.55081992383472
1163,百词斩,119.68720110379732,56.331050634384155,81488.35774280407,13837.877330876869
1164,快商通官网,0.09769572530473981,0.059365609112907856,0.030961051941653057,0.01076899980258865
1165,Spotify,0.10752918845728825,0.020453691482543945,0.11304730697415448,0.0033542771806764913
1166,Trafficmanager,0.12601790511817262,0.16855812072753906,0.052075459564324834,0.06586793014923842
1167,Zuidazy_HTTP_Video,64.92808579616859,325.0297640887174,15933.373917537085,915237.6493286819
1168,Cedexis,0.35161790615174826,3.0322302233788276,0.4803736482904932,27.935944605385416
1169,连游网络,3.254646663008065,0.8940863609313965,230.80637293808533,2.2316015484942837
1170,VERYYS,116.48511391672595,147.37798486437117,48699.248977757714,75463.15586156283
1171,南海网,0.3533823530552751,0.26891114161564755,2.0155621095253853,0.22995587162742234
1172,Adsafeprotected,0.07582676201535944,0.2819615046183268,0.011996578265706494,0.37696265043565486
1173,TuYouDouDiZhu_Game,5.505947607534903,6.751861996120876,108.93880163944344,190.766301010626
1174,Scene7,3.8306739595201282,3.1480041080050998,507.10943894833,49.14042793726551
1175,百度公共流量,0.2536048612732818,0.017824172973632812,0.2881592827862738,0.00028802047260493663
1176,CrossFire_LongLink,14.527452998691135,16.897846274905735,714.7931642551829,765.8500897586856
1177,Visualstudio,0.3074558575948079,0.42376181658576517,0.8347042630115858,0.6449543054675619
1178,360软件管家,42.71084447060862,11.475539525349935,13910.445021910018,1007.1770600063119
1179,MaiMai,7.069495862844039,23.601770314303312,134.09891400433094,7643.251674158606
1180,Net2Phone,4.798641618092855,5.483755891973322,329.4557900605007,130.07054596969445
1181,EdgeCastCDN,0.13271985054016114,0.12794078480113635,0.13237215174094144,0.04236263651021672
1182,360Kad,1.9561180410713985,0.8836135130662185,45.03364861156568,1.7344967668596578
1183,第一范文网,0.6822224299112956,0.6366699392145331,4.039490194926288,2.414008172705808
1184,XiaoYingKaDai,18.55529457483536,0.9382696151733398,10453.136679107361,3.812117022284383
1185,2o7,0.04234346850165006,0.016480763753255207,0.005833037990968814,7.666818575873751e-05
1186,西瓜视频,2.0014303060678333,0.4242828369140625,33.85724583122013,0.4958209015368631
1187,WeiLiKanKan,126.7827537276528,0.09694743156433104,937381.0049164463,0.012831710583384386
1188,深港在线,0.6021332125509938,0.5656414031982422,1.7885462517949502,1.5274819001565452
1189,得到官网,14.746944697697957,31.515350246429442,4324.57106839673,3820.8024347152473
1190,YunXi,67.63267024358113,56.878802108764646,43601.22499980676,26461.335986634076
1191,浦发手机银行,27.76570649580522,3.2984379450480144,9352.313007572156,64.78496948692238
1192,孩子王,2.7284893182607797,3.154788589477539,32.3403023527742,9.288928845019328
1193,Xbox,0.44804731466002384,0.7444940913807262,0.9301717944895199,1.026123502317085
1194,地铁跑酷,5.159462824463844,45.15097173055013,122.78524561379177,10000.371661719219
1195,欧朋Opera手机浏览器官网,0.07128464229523189,0.010350863138834635,0.06641219875449653,0.00015740890850995332
1196,烟悦网,1.6381175959551777,0.4668203989664714,50.246291008554685,0.26633896702328963
1197,部落冲突,30.649199609403258,14.32786293029785,8826.390302654614,616.5843465349636
1198,Jss,0.04389852743882399,0.014547852908863741,0.009173693308444067,0.0005099391247064563
1199,瞬网,0.8182840508929754,0.3104591369628906,5.827853840430998,0.2576486119551191
1200,三国鼎立,13.96194571118022,48.47531443375807,1224.72231562433,20636.31232650029
1201,Bugsnag,0.39992799758911135,0.24368664196559361,2.5883973216399143,0.09494692728812111
1202,Vippie,10.048385989909269,5.294270816602205,1037.8322524586695,497.48254163923394
1203,九酷音乐,0.5288084506988525,0.2052096128463745,1.2766776343784183,0.12751452812004516
1204,巨盾,0.6882308677390769,0.5589468819754464,3.2359532342070225,0.7144670682669039
1205,飞卢中文网,49.23325106193279,0.45764856338500975,44701.90061062248,0.5807097431839885
1206,养生之道,0.7518843724177434,0.7567755381266276,3.2800809995314,0.32002826806051926
1207,心动网络平台,0.988643629509106,2.7236685319380327,8.936764183733303,40.18964220027843
1208,Streamrail,0.5799175036155572,1.6992068820529513,1.9977165638535577,17.5469187422528
1209,Fingerflyapp,1.2451071081490352,0.22651937272813585,24.265953780316206,0.10344446146878056
1210,酷控手机遥控,0.03884612389330594,0.012362752641950334,0.005100136709880435,0.0002391980608118335
1211,Opera,0.21899686293168502,5.680251280466716,0.14996046154048162,335.1101323558397
1212,PiPiGaoXiao,1392.0279786991623,4415.9140458106995,14258355.173812533,112288284.89878932
1213,Onesignal,0.13126580757007264,0.03420419692993164,0.07852576001712462,0.000632013655931587
1214,Localytics,1.939134561098539,0.48119786580403645,97.08997055353237,0.30054674859382635
1215,IE浏览器,0.22742239634195963,0.2081584930419922,0.08848041997635203,0.043100477172993125
1216,GameLoft,27.157110075517135,59.58562135696411,27598.378916509937,11898.749949739584
1217,樊登读书会官网,462.40074723766696,29.49010944366455,2011680.6525826526,3285.085115337053
1218,小世界,1.3345789725963886,3.040835952758789,22.727119128334706,90.24773271976845
1219,三国杀,27.322509702046712,4.925899096897671,14733.477873851522,38.82495804176996
1220,Kunlun,8.075921162691984,1.163817326227824,2221.700573388523,1.3509929564674252
1221,西陆军事,2.2873369043523617,1.8691155115763347,25.515752084602287,22.560508027644318
1222,大象就医,5.5228644668078815,1.1097040176391602,102.63154378098628,0.338929712603931
1223,CADkantu,0.4609785253351385,0.011742765253240412,1.3282527057157494,0.00017188422396069027
1224,贝贝母婴特卖,59.03641474874396,80.15546003977458,12547.32947535421,27735.528833421224
1225,银联钱包,2.923099792920626,8.54661784853254,39.07578980342111,472.8447955947026
1226,Qulishi,2.261333499635969,1.4446504592895508,15.348809724110328,4.795127234230458
1227,CM_KaiFaZheSheQu,0.6729813881640164,0.46890588907095104,0.6243832201957369,0.2858208422499558
1228,正保远程教育,1.1054192371055729,0.5238065719604493,11.008150798467282,0.6555987058680334
1229,新东方网,6.258464313688732,2.1809638341267905,624.4103943369005,3.167312671825938
1230,RightPaddle,537.1424107478215,189.2237892150879,3161334.0470852265,0.0
1231,Sharethis,0.20816098993474788,0.19656580144708807,0.09081393855047416,0.11897896893553615
1232,搜狗手机助手,1.3447002342769079,0.031133015950520832,50.75960863757745,0.0028050913836826417
1233,PPTV第一体育,754.903699719176,768.5022414326668,7151839.437516744,2126106.3376456476
1234,17k小说,0.5526650579352128,0.17485177516937256,3.1745570422920086,0.046048180656484305
1235,Intel,0.21729852502996272,0.36389923095703125,0.7912290878762092,0.43686310308457904
1236,咪咕动漫,3.0416044918995984,4.291975021362305,8.790479294289625,8.786202528021477
1237,MSRP,4.507136395999363,1.1449207729763455,560.9897474010594,5.8156178409671275
1238,Entrust,0.0813825527826945,0.02050119638442993,0.20965695779955085,0.0016626132973520669
1239,Hotjar,0.3513132918114756,0.29021453857421875,2.0772732719982137,0.13207747514948445
1240,ip查询,0.08678889692875377,0.2633510317121233,0.01877735592806796,0.24031449788055065
1241,Adform,0.05116814833420973,0.016338109970092773,0.005616690633204056,0.00041064997551150856
1242,StarBucks,50.75179087198698,29.431563933690388,8957.080254276207,7567.812195226037
1243,Elexapp,5.15290896097819,1.6358092308044434,81.18711106414789,22.2009369422809
1244,Bmob后端云,2.8508808257731983,0.6419690637027516,142.01053554788282,3.1622914313623247
1245,Adsunflower,0.04452216915967988,0.044735867044200066,0.016695202665008235,0.00417414231129349
1246,飞翔下载,2.663407419242111,3.3784217100877028,42.30076243170427,57.959753515523786
1247,BeiDian,30.331813745331345,13.485327584402901,13990.728179761954,494.2084376574086
1248,Study,6.633407096068065,0.49731284379959106,281.9014458631984,1.3151113378457602
1249,手机激动网,4.239871406555176,6.205425312644557,37.652439760852594,47.457934730861304
1250,Appcloudbox,0.5238447037954179,0.04255104064941406,1.6552644727080117,0.0
1251,酷划,24.546223906219982,50.14095211029053,6772.459464002379,1790.801891047522
1252,土巴兔装修网,6.853231678838315,0.6059882220099954,645.1767612865675,2.8909244757943187
1253,Ikea,0.22641508458024365,0.1896684169769287,0.06178309512944947,0.011786678020314412
1254,暴风影音,2.533036736881032,0.5721476078033448,140.47717759256292,1.3375006684605264
1255,Appier,0.04321308855740529,0.04001626968383789,0.010019633502224113,0.0026952475153757404
1256,浩方对战,7.381492858237409,1.9667178988456726,710.2492579045087,16.55883954340245
1257,大智慧,34.001236969569945,112.86140022277831,7251.49826061269,76893.89991759672
1258,QuDuoPai,27.732499691477994,6.473430792490642,1062.811515384092,32.996871787230525
1259,游侠网,4.150303335750804,0.8621815840403239,697.6231158179988,1.9243990226011582
1260,ZCMZhiPin,1.7354986667633057,0.6082935686464663,19.533563935839297,1.1793771376969733
1261,吉屋网,0.513149981596032,0.7210651806422642,0.7581320037773805,3.7628732834349394
1262,红薯中文网,0.40401158090365136,0.04499212900797526,1.7052480966547043,0.00023268397510239287
1263,Ospserver,0.08181122938791911,0.06488677433558873,0.02098688572387491,0.017377201397647122
1264,Instabug,1.8975195434858214,1.7531704372829862,6.298224660070037,6.8873963463110295
1265,Contextweb,0.012230368221507353,0.01285674355246804,0.00016778465052077012,4.8249272217354464e-05
1266,Quicksdk,0.1750964751610389,0.13513031005859374,0.20706013839491236,0.046603408592673076
1267,广州聘大信息科技有限责任公司官网,0.41445728828167094,0.23345279693603516,0.4310787615115625,0.01529613953607622
1268,Cloud7,4.591074393345759,5.742458057403565,20.352820347790573,12.269606471502817
1269,ShengQianKuaiBao,13.241817180926983,45.026390605502655,1935.431943391128,7588.286319238042
1270,Taou,19.637035300092,55.192760944366455,824.3457968484325,25152.059502724012
1271,跟我学,6.335595212084182,6.705699648175921,149.53437643316627,114.24645054431618
1272,西安文明网,0.25414570446672113,0.09935983022054036,0.6871124185296104,0.012956699699821508
1273,财新网,2.0455584818003127,1.605039358139038,41.111459106521735,16.82664072188847
1274,脚本之家,0.3505678910475511,0.17733150058322483,3.396958402342599,0.057747556950463484
1275,作业盒子,37.76531240857881,27.400178591410313,8223.721568755553,1500.6874697503247
1276,安智市场,14.260073007321825,18.816290378570557,3429.669278612144,1029.1950333630905
1277,微易科技,3.1243039486454984,9.439010514153374,66.91395281283907,474.7760831576265
1278,Adsymptotic,0.01062996533452248,0.007120739329944958,7.972488549791855e-05,2.4076999121341733e-06
1279,全民突击,9.01886607379448,10.122686135141473,891.094573724301,298.42111161092134
1280,CCTV5,103.90064570588886,38.32814339229039,201151.3355041957,8656.947644063333
1281,17173,1.902084697376598,0.6398212313652039,17.392063056482467,2.1582346808848136
1282,Paypal,0.2732836723327637,2.093287992477417,0.29570550215608815,40.21937988859403
1283,Exelator,0.01719447241889106,0.01741326649983724,0.00028484407649141956,9.446797628899933e-05
1284,SIP,9.510409377870106,14.62420908610026,865.0253004564537,2732.4361835037616
1285,驴妈妈旅游,1.5362010656618605,1.0204815334743924,15.345611849026334,2.4856722574663483
1286,博雅旅游网,0.17674938201904297,0.07130708694458007,0.05209280498465377,0.012149171034698156
1287,ChaoXingXueXiTong,21.428642873410826,22.69053888320923,1897.9576437504245,715.7806755658695
1288,香草招聘,0.5002730560302734,0.4911648750305176,0.24787406365094072,0.0676912299990454
1289,中国经济网,1.4068131166345932,0.6693511539035373,10.096417270086786,0.23060381328369983
1290,438Vip,38.54249824947781,112.5093776067098,3882.1264918193183,54814.35620892411
1291,千帆,7.739828576432898,5.853068431218465,597.4896718344431,259.1691879804542
1292,网上泰康人寿保险,2.8197220696343317,0.6676315307617189,47.54652845149437,1.2376084921992885
1293,BinGuoXiaoXiaoXiao,41.348064991144035,23.744700159345353,15991.1895283578,666.075269588767
1294,Hockeyapp,0.3320924838383993,5.715249668468129,0.9668780614697415,274.8672903685732
1295,铁友火车票,0.1076467904177579,0.1150530497233073,0.019503219701409894,0.02481146823906682
1296,Radmin远程桌面,0.09836380436735333,0.012452284495035807,0.15394600243958534,0.00024260144358676273
1297,APUS,0.29821533816201345,0.017975807189941403,0.5098435653542933,0.00020963611495972137
1298,2DFire,7.389245966206426,5.155413389205933,144.5285977885823,35.44395317346215
1299,世纪佳缘,10.829624828539396,14.333322143554687,1274.027458061074,1282.0244232051266
1300,大润发优鲜,2.2160623550415037,6.225855231285095,64.75576061883106,94.35254978624175
1301,英雄互娱,58.2755624487045,2.869545503096147,10425.56720478369,63.47825728660516
1302,香哈菜谱,0.15548095297306141,1.7155933380126953,0.796904372357593,16.068056197207127
1303,集享卡,21.192131353884328,7.148962868584527,4994.477402254193,93.57896555971747
1304,直播吧,25.536193001945065,134.30529575347902,5682.544246954863,22561.246944349674
1305,49Yu游戏网,0.17616147086733863,0.06828778982162476,0.23782315704563273,0.005476447728081979
1306,联想手机商城,1.922932783762614,2.0368854999542236,123.91645074089391,12.067448460794992
1307,查查吧,0.7570712933173547,0.26111030578613276,14.14997744889805,0.13769196805060338
1308,微话,9.971782082005552,3.0336567401885985,2340.797363843153,34.34637663820688
1309,Zendesk,3.2696267061455306,0.4016658238002232,261.14504217624176,0.3104373723446064
1310,爱阅读,6.213985252380371,3.6226350559907803,117.43487949976392,20.126655630378213
1311,浙江在线,0.20321449480558695,0.21671927602667557,0.1001717632837822,0.0730436933580352
1312,飞常准,2.934682970461638,7.0207296718250625,58.453331795723244,211.49727894735986
1313,OWA,1.7853311376368746,0.013700485229492188,138.08552534798704,0.00021626494453812483
1314,Wx co,0.022993178594680058,0.021035448710123698,0.0011618559454295368,0.000901369513117566
1315,Swrve,3.333432683757707,24.527532386779786,42.5389896664193,2356.3432081313213
1316,Weico微博客户端,29.108145048451977,1.5993079405564528,15879.247007739845,9.450147391912925
1317,住哪网,0.08500548203786214,0.06735599040985107,0.021965625327196234,0.004774149943486348
1318,中华会计网校,7.054479598999023,0.4725422859191895,976.0685795467199,0.6551608456231863
1319,Naver,3.0550873279571533,0.07779526710510254,222.57629785990835,0.00883648138182025
1320,Iqilu,1.081002774445907,1.7396768569946293,10.24944372643806,16.769586306147033
1321,中央气象台,0.32167694416451964,0.26665369669596356,0.06429844923590135,0.018197899077171717
1322,Tvzavr在线视频,9.37128085624881,18.195382817586264,1844.426320118443,1934.7824997836992
1323,Shejiben,1.443024614582891,1.8751886155870225,17.77374911643783,10.466397445583585
1324,绝味,3.390746376731179,2.675211039456454,17.088752394345,11.717460389392308
1325,华住会,18.83053723971049,6.452075305737947,2525.8482103683277,226.1633070448354
1326,英伟达,26.343523106676468,2.2068358659744263,23435.297833934346,12.513848097460464
1327,非常运势网,0.7712500294049581,0.5601040976388114,1.384792934130388,0.8901770024608501
1328,薄荷科技,9.73499818948599,0.08903948465983073,991.6180166333995,0.0013102383396067629
1329,微拍堂,116.09967635926746,56.535190728994515,258068.98263358537,31486.367975261852
1330,快递助手,0.5482892990112305,0.10204124450683594,4.373783382295773,0.05309597633986414
1331,海尔集团,21.74976083967421,1.2227294921875,4255.4180142729465,4.357199497459588
1332,趣分期,29.675050677675188,37.437484134327285,2431.790530656226,3155.53839176271
1333,eBay,0.190767204060274,0.2087580362955729,0.09051101241153167,0.24067408311967725
1334,Brightcove,0.3302296074953946,1.6436779975891114,0.9946979404098765,21.222420927444546
1335,千图网,0.016309157661769703,0.003905653953552246,0.0020452828218121507,1.6521587880902185e-05
1336,糗事百科,41.35129194674285,0.8050779104232788,11713.151008240835,2.776836879564584
1337,南方网,1.3797428391196511,0.8383124351501465,23.350313378348346,0.5701637208087141
1338,QQ中国象棋,10.511068224906921,6.146993783804087,627.8394009027545,63.1000681029138
1339,Popcap,12.705184729202934,0.7001217433384487,1193.2322333134068,1.1089704620284542
1340,香港天文台,0.15713376090640113,0.02289139140735973,0.3438767536659243,0.0005676609291471368
1341,Mwee,0.14462738037109374,0.4797157049179077,0.1313509108401518,0.3617630473840876
1342,DreamLeagueSoccer,29.69725856781006,5.790890336036682,2876.929769014348,25.12146716874689
1343,商助官网,0.014809687932332357,0.01119384765625,0.001138932296416644,0.00010662379958375824
1344,52Pk,0.3955792915530321,0.3598497708638509,0.3748839048165348,0.25183821411683815
1345,7477网页游戏,18.419188797473907,8.650690984725951,1510.9484619517734,772.2000929197751
1346,XiaYiDao2,0.17173004150390625,3.893260383605957,0.18957036522465387,71.43182384459973
1347,果盘游戏,2.6127326374962214,1.996548843383789,66.34646079898307,10.133458063070576
1348,Turn,0.05640416029022961,0.014079093933105469,0.0208838997710767,0.00018023410947617697
